line_key,priority,reconciliation_status,match_method,confidence_score,absolute_exposure,anomaly_flags
TXN-A-001287-L2573,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,38.03,
TXN-A-001391-L2781,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,37.77,
TXN-A-001463-L2925,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,37.70,
TXN-A-001674-L3362,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,37.50,
TXN-A-001837-L3688,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,37.09,
TXN-A-001538-L3113,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,36.98,
TXN-A-001640-L3264,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,36.74,
TXN-A-001641-L3267,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,36.73,
TXN-A-001640-L3263,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,36.45,
TXN-A-001684-L3382,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,36.36,
TXN-A-001272-L2543,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,36.16,
TXN-A-001346-L2691,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,35.83,
TXN-A-001288-L2575,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,35.79,
TXN-A-001840-L3694,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,35.76,
TXN-A-001703-L3420,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,34.94,
TXN-A-001479-L2957,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,34.46,
TXN-A-001388-L2775,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,34.44,
TXN-A-001235-L2469,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,34.33,
TXN-A-001807-L3628,LOW,PRICE_DIFFERENCE,EXACT_PRIMARY_ID,100.00,33.77,
TXN-A-001383-L2765,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,33.47,
TXN-A-002079-L4049,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,33.20,
TXN-A-001912-L3838,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,32.86,
TXN-A-001427-L2853,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,31.61,
TXN-A-001192-L2383,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,31.55,
TXN-A-001474-L2947,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,31.32,
TXN-A-001475-L2949,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,31.26,
TXN-A-002080-L4050,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,85.70,30.52,
TXN-A-001201-L2401,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,30.03,
TXN-A-001161-L2321,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,29.71,
TXN-A-001204-L2407,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,29.48,
TXN-A-001402-L2803,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,29.42,
TXN-A-001663-L3332,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,29.11,
TXN-A-001794-L3602,LOW,PRICE_DIFFERENCE,EXACT_PRIMARY_ID,100.00,28.94,
TXN-A-001829-L3672,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,28.61,
TXN-A-001340-L2679,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,28.48,
TXN-A-001411-L2821,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,28.47,
TXN-A-001508-L3015,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,28.44,
TXN-A-001143-L2285,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,28.12,
TXN-A-001657-L3315,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,28.10,
TXN-A-001662-L3330,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,28.05,
TXN-A-001205-L2409,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,27.86,
TXN-A-001786-L3586,LOW,PRICE_DIFFERENCE,EXACT_PRIMARY_ID,100.00,27.77,
TXN-A-001727-L3468,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,27.50,
TXN-A-002270-L4359,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,82.10,27.49,
TXN-A-001590-L3165,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,27.47,
TXN-A-001670-L3354,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,27.40,
TXN-A-001796-L3606,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,27.37,
TXN-A-001595-L3170,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,27.24,
TXN-A-001798-L3610,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,27.16,
TXN-A-001255-L2509,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,26.98,
TXN-A-001636-L3251,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,88.50,25.85,
TXN-A-001812-L3638,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,25.76,
TXN-A-001237-L2473,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,25.60,
TXN-A-001795-L3604,LOW,PRICE_DIFFERENCE,EXACT_PRIMARY_ID,100.00,25.58,
TXN-A-001527-L3102,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,25.54,
TXN-A-001628-L3227,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,25.15,
TXN-A-001378-L2755,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,25.09,
TXN-A-001809-L3632,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,24.89,
TXN-A-001278-L2555,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,24.56,
TXN-A-001658-L3318,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,24.30,
TXN-A-001326-L2651,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,24.24,
TXN-A-001801-L3616,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,24.22,
TXN-A-001211-L2421,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,24.09,
TXN-A-001639-L3260,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,24.02,
TXN-A-001919-L3852,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,23.89,
TXN-A-001623-L3213,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,90.60,23.24,
TXN-A-001634-L3245,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,22.94,
TXN-A-001545-L3120,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,22.74,
TXN-A-001141-L2281,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,22.49,
TXN-A-001819-L3652,LOW,PRICE_DIFFERENCE,EXACT_PRIMARY_ID,100.00,22.19,
TXN-A-001468-L2935,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,89.40,21.79,
TXN-A-001444-L2887,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,21.36,
TXN-A-001149-L2297,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,21.31,
TXN-A-001788-L3590,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,21.23,
TXN-A-001526-L3101,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,21.19,
TXN-A-001621-L3207,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,20.86,
TXN-A-001339-L2677,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,20.68,
TXN-A-001689-L3392,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,20.33,
TXN-A-001656-L3311,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,19.82,
TXN-A-001419-L2837,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,19.76,
TXN-A-001879-L3772,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,19.75,
TXN-A-001481-L2961,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,19.74,
TXN-A-001658-L3317,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,19.06,
TXN-A-001314-L2627,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,18.92,
TXN-A-001179-L2357,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,18.91,
TXN-A-001802-L3618,LOW,PRICE_DIFFERENCE,EXACT_PRIMARY_ID,100.00,18.91,
TXN-A-001505-L3009,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,18.89,
TXN-A-001135-L2269,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,18.83,
TXN-A-001362-L2723,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,18.83,
TXN-A-001320-L2639,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,18.64,
TXN-A-002023-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,18.30,UNRESOLVED_TRANSACTION
TXN-A-001262-L2523,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,18.21,
TXN-A-001207-L2413,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,17.91,
TXN-A-001901-L3816,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,17.65,
TXN-A-001660-L3323,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,17.40,
TXN-A-001397-L2793,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,17.15,
TXN-A-001667-L3344,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,16.69,
TXN-A-001399-L2797,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,16.59,
TXN-A-001306-L2611,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,16.13,
TXN-A-001665-L3339,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,16.11,
TXN-A-001497-L2993,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,15.42,
TXN-A-001638-L3257,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,14.25,
TXN-A-002003-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,13.41,
TXN-A-001194-L2387,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,13.12,
TXN-A-001530-L3105,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,12.88,
TXN-A-002280-L4379,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,12.63,
TXN-A-002168-L4180,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,82.10,11.53,
TXN-A-001533-L3108,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,11.04,
TXN-A-001465-L2929,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,10.80,
TXN-A-001691-L3396,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,10.68,
TXN-A-001787-L3588,LOW,PRICE_DIFFERENCE,EXACT_PRIMARY_ID,100.00,10.08,
TXN-A-001792-L3598,LOW,PRICE_DIFFERENCE,EXACT_PRIMARY_ID,100.00,9.78,
TXN-A-001329-L2657,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,9.67,
TXN-A-001138-L2275,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,9.62,
TXN-A-002084-L4054,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,85.70,9.38,
TXN-A-001811-L3636,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,9.31,
TXN-A-001615-L3190,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,9.06,
TXN-A-001800-L3614,LOW,PRICE_DIFFERENCE,EXACT_PRIMARY_ID,100.00,9.00,
TXN-A-001467-L2933,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,8.98,
TXN-A-001493-L2985,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,8.93,
TXN-A-001672-L3358,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,8.86,
TXN-A-001643-L3272,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,8.67,
TXN-A-001433-L2865,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,8.53,
TXN-A-001422-L2843,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,8.26,
TXN-A-001248-L2495,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,8.16,
TXN-A-001544-L3119,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,7.61,
TXN-A-001140-L2279,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,7.46,
TXN-A-001546-L3121,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,6.92,
TXN-A-001264-L2527,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,6.22,
TXN-A-002036-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,6.03,LOW_CONFIDENCE_MATCH;UNRESOLVED_TRANSACTION
TXN-A-001409-L2817,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,5.93,
TXN-A-001624-L3216,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,5.74,
TXN-A-001239-L2477,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,5.60,
TXN-A-001453-L2905,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,5.32,
TXN-A-001162-L2323,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,5.28,
TXN-A-001873-L3760,LOW,AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,5.28,
TXN-A-001852-L3718,LOW,AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,5.09,
TXN-A-001322-L2643,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,4.94,
TXN-A-001682-L3378,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,4.90,
TXN-A-001594-L3169,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,4.82,
TXN-A-001587-L3162,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,4.73,
TXN-A-001510-L3019,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,4.56,
TXN-A-001617-L3194,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,4.06,
TXN-A-001332-L2663,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,4.01,
TXN-A-001535-L3110,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,3.51,
TXN-A-001522-L3097,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,87.00,2.88,
TXN-A-001813-L3640,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,2.56,
TXN-A-001273-L2545,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,2.52,
TXN-A-001799-L3612,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.00,2.42,
TXN-A-001871-L3756,LOW,AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,2.15,
TXN-A-001296-L2591,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,2.09,
TXN-A-001878-L3770,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,87.50,1.96,
TXN-A-001372-L2743,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,1.94,
TXN-A-001784-L3582,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,1.66,
TXN-A-001609-L3184,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,1.63,
TXN-A-001457-L2913,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,1.60,
TXN-A-001856-L3726,LOW,AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,1.47,
TXN-A-001188-L2375,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,0.94,
TXN-A-001611-L3186,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,0.93,
TXN-A-001234-L2467,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,0.79,
TXN-A-001256-L2511,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,0.52,
TXN-A-001804-L3622,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,0.37,
TXN-A-001644-L3275,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,0.15,
TXN-A-001429-L2857,LOW,MATCHED_WITH_SUBSTITUTE,FUZZY_NAME,87.20,0.00,
TXN-A-001470-L2939,LOW,MATCHED_WITH_SUBSTITUTE,FUZZY_NAME,90.90,0.00,
TXN-A-002149-L4142,LOW,MATCHED_WITH_SUBSTITUTE,FUZZY_NAME,86.30,0.00,
TXN-A-002150-L4144,LOW,MATCHED_WITH_SUBSTITUTE,FUZZY_NAME,89.50,0.00,
TXN-A-002158-L4160,LOW,MATCHED_WITH_SUBSTITUTE,FUZZY_NAME,83.90,0.00,
TXN-A-002161-L4166,LOW,MATCHED_WITH_SUBSTITUTE,FUZZY_NAME,80.00,0.00,
TXN-A-002171-L4186,LOW,MATCHED_WITH_SUBSTITUTE,FUZZY_NAME,80.00,0.00,
TXN-A-002175-L4194,LOW,MATCHED_WITH_SUBSTITUTE,FUZZY_NAME,83.90,0.00,
